"","mean","total","tech","bio","p.value","FDR"
"Dhrs11",1.60671701899209,1.40652531296503,0.708716173128576,0.697809139836453,0.0248688819635139,0.615029697192159
"March2",2.70292129234577,1.26036408917181,0.562658795355143,0.697705293816665,0.00673294801497376,0.612016076391932
"Hebp1",2.53201860210977,1.28867935336126,0.59231480371477,0.696364549646491,0.00956559352659865,0.615029697192159
"B4galnt1",3.14866610956485,1.1822567745634,0.490245631493264,0.692011143070139,0.00245352286534571,0.29263578499158
"Rac2",3.86821234730505,1.09996189097812,0.412705120977132,0.687256770000989,0.000452275847687291,0.0661862400083657
"Cmah",1.97466796688952,1.36561225562097,0.678883430682111,0.686728824938857,0.0219045412328578,0.615029697192159
"Igha",0.52671786031674,1.13218171436137,0.446792253227861,0.685389461133506,0.00111734767298856,0.148744205706102
"Slfn14",1.41600490163598,1.39363423870667,0.708921435433351,0.684712803273321,0.0271254085519167,0.615029697192159
"Mndal",2.90619343530258,1.21234209989257,0.527853347305536,0.684488752587038,0.00487953351624548,0.488758711525287
"Trbc2",2.84813916764183,1.21696115089369,0.537572499570658,0.679388651323031,0.00589075768729366,0.555022347578162
"Hist4h4",3.94424906725972,1.09009494418732,0.410779608395496,0.679315335791823,0.000490929438081817,0.0703460973984737
"Rasal3",2.17557944810812,1.32705429103511,0.650977043822728,0.676077247212387,0.0192391188192126,0.615029697192159
"Fn3krp",1.79018533650398,1.37362560765974,0.697894456820579,0.67573115083916,0.0268285948087598,0.615029697192159
"Pla2g2d",1.18172290855484,1.36510575468994,0.69185058449916,0.673255170190779,0.0262312987864629,0.615029697192159
"Creg1",4.25934559938388,1.07810244458518,0.406916358393214,0.671186086191965,0.000506034907248849,0.0720105122494673
"Ptpn6",3.37143854888947,1.13031233018258,0.460070320512367,0.670242009670214,0.00184637349180545,0.230037886439406
"Icosl",1.63787904893915,1.37685361707224,0.707535771641202,0.669317845431041,0.0296989975734431,0.615029697192159
"Stard10",3.14124915995033,1.1597324426779,0.491340231258548,0.66839221141935,0.00335395319114742,0.376116685576826
"Cd2",1.73879894480367,1.36936329588032,0.701809156845215,0.667554139035108,0.029005767395671,0.615029697192159
"Lcn2",0.595605925589923,1.15654215004089,0.490260226603196,0.666281923437699,0.00338040737145316,0.377034192986835
"Ptprcap",3.188457300122,1.1483682938005,0.484417901533215,0.663950392267283,0.00315258115332151,0.355466445451563
"Arhgef18",2.24531307211471,1.30296765553961,0.640198161062301,0.662769494477305,0.0195494185865781,0.615029697192159
"Ero1lb",1.85916361859321,1.35311491015037,0.691585411766422,0.661529498383944,0.0283073992736043,0.615029697192159
"Brpf3",2.82021589376733,1.20261753238489,0.542328046348315,0.660289486036572,0.00762570991592654,0.615029697192159
"Ppox",3.17348524311367,1.14685223698838,0.486607922530464,0.660244314457912,0.00342548188407791,0.380007490301417
"Cd53",2.28966057183687,1.29251874365384,0.633065689836849,0.659453053816995,0.0189493059435217,0.615029697192159
"Mgll",1.97029125170675,1.33852152179413,0.679407400093515,0.65911412170062,0.0265961203481918,0.615029697192159
"Edem1",3.2970627698596,1.12436521572204,0.469400557937467,0.654964657784575,0.00271199408447299,0.319767348222947
"Hmces",1.51427833556648,1.36235529520509,0.710447759621589,0.651907535583497,0.0337244626892289,0.615029697192159
"Gimap1",2.1922417366165,1.29873932158188,0.648424624612436,0.650314696969447,0.0228208705217011,0.615029697192159
"Psmb8",3.39359791892804,1.1043765451148,0.457334337874549,0.647042207240247,0.00240451784612993,0.288458263006076
"Gch1",2.19058883759141,1.2957085334668,0.648678489570047,0.647030043896752,0.0234159031610431,0.615029697192159
"Smox",1.99373914251633,1.32271568817751,0.67651521588863,0.646200472288885,0.0284823759533275,0.615029697192159
"Foxo1",2.33253984878441,1.27215382661908,0.626016211823188,0.646137614795891,0.0198461081128923,0.615029697192159
"Hist1h4f",3.07268206692626,1.14695019744346,0.501534606932823,0.645415590510638,0.00516468697852298,0.505062327558498
"Pxk",2.30548567357739,1.27357252580047,0.6305085062457,0.643064019554772,0.0210481227161356,0.615029697192159
"Evl",3.36351862580853,1.10089938708466,0.461076192680963,0.639823194403692,0.00284203999002203,0.330853206077832
"Hagh",1.78028802078242,1.33514738284664,0.698689306290871,0.636458076555772,0.0347328113650507,0.615029697192159
"Cdc6",2.45570787395837,1.23955646294746,0.6053549571584,0.634201505789058,0.0184057766612554,0.615029697192159
"Fn3k",1.37511308971852,1.34045947818134,0.707009823296296,0.633449654885042,0.037087293592925,0.615029697192159
"Isg15",1.7158788194888,1.33605020707563,0.703360263859958,0.632689943215674,0.0365146853142744,0.615029697192159
"Cldn13",1.45389681978233,1.34240632998321,0.709984834959408,0.632421495023804,0.0379351468069825,0.615029697192159
"Lcp1",3.46376408857346,1.07040493829613,0.449018174756786,0.621386763539345,0.00290862819032605,0.335288458542948
"Sox6",1.37344123912012,1.32670694036917,0.706913488048381,0.619793452320787,0.0402944216593868,0.615029697192159
"Mef2c",1.46062021306052,1.32930613804516,0.710107415440766,0.619198722604398,0.0411272936809349,0.615029697192159
"Cd83",1.55982270829463,1.3268608891481,0.709943717615194,0.616917171532906,0.0416592401097879,0.615029697192159
"Gpx1",6.50168187346658,1.20023302362351,0.584535210185868,0.615697813437643,0.0179028704714767,0.615029697192159
"Tmsb10",4.91991566583627,1.08250411873688,0.469407089102836,0.613097029634049,0.00462163981899174,0.467465274632724
"Txndc5",3.2990848358503,1.08216139747653,0.469138696567401,0.613022700909134,0.00460584672823462,0.467465274632724
"Hist1h2an",3.50259938229564,1.05738065486461,0.444689562422805,0.612691092441809,0.00301832698124755,0.342198675445395
"Smim14",2.06636100619268,1.27736433342501,0.666896043317765,0.610468290107243,0.0340564082720819,0.615029697192159
"H2-Eb1",4.6973579009159,1.05074257430814,0.441411824043465,0.609330750264679,0.00297066820586201,0.33865617546827
"Stx2",1.89355903318262,1.29628327804053,0.688031080610685,0.608252197429841,0.0390512992042325,0.615029697192159
"Trac",2.12518145971304,1.26438002356373,0.658615575952915,0.605764447610813,0.0334041042047356,0.615029697192159
"Nt5c3",2.58921077709565,1.18770564349857,0.582467128790069,0.605238514708505,0.0191890394606032,0.615029697192159
"Laptm5",3.82984379025263,1.01944797546052,0.414864897680843,0.604583077779676,0.00184078836496398,0.230037886439406
"Fcgr2b",1.57198687696387,1.3111609182044,0.709691563134868,0.601469355069527,0.0456112379351835,0.615029697192159
"Traf3ip3",2.31122445655818,1.22890483585102,0.629579056562001,0.599325779289017,0.0289061709802219,0.615029697192159
"Cdca3",3.23622740149477,1.07640359484555,0.477611960240993,0.598791634604557,0.00623571591881138,0.583046966417216
"Serp1",3.79802811212502,1.01524968859377,0.417000554260863,0.598249134332909,0.0021243211076367,0.259368294289797
"Vim",3.00754508090736,1.1089272155556,0.511536689256477,0.597390526299128,0.00997310243461779,0.615029697192159
"Rrm2",4.04170571493432,1.00427271752659,0.407556319851573,0.596716397675014,0.00176230425464782,0.224465345619773
"Ranbp10",1.90712435992627,1.28196860954042,0.68655084014996,0.595417769390457,0.0419630697362005,0.615029697192159
"Hist1h2af",4.90066907833845,1.06117329874848,0.467061803194072,0.594111495554404,0.00562261545953965,0.537115960148802
"Iglc2",1.72951167301307,1.29340826746297,0.702458665861187,0.590949601601783,0.0468171971516922,0.615029697192159
"Abcg2",1.7569149374757,1.28922217572638,0.70048303313136,0.58873914259502,0.0469700748839677,0.615029697192159
"Arrb1",2.40879067852543,1.19638698969062,0.61326963897306,0.583117350717559,0.0290528534065948,0.615029697192159
"Hip1r",1.99770420224858,1.25778960722701,0.676016809037673,0.581772798189341,0.0431677293946343,0.615029697192159
"Fam241a",2.06049485560962,1.24901383280877,0.667700381190906,0.581313451617869,0.0413665216362736,0.615029697192159
"Cyth1",1.91964810161635,1.26221428526512,0.685181144512121,0.577033140752996,0.0466414618466964,0.615029697192159
"9930111J21Rik2",2.88051787723337,1.10881993386903,0.532113287720306,0.576706646148719,0.0153904161467334,0.615029697192159
"Thy1",1.37238310413611,1.27752651462159,0.706851834033733,0.570674680587861,0.0538138938536696,0.615029697192159
"Fam49b",3.18113288196255,1.05518317646353,0.485492111803436,0.569691064660095,0.00968044580733171,0.615029697192159
"Foxp1",1.76353059493924,1.26825306446049,0.699985712934596,0.56826735152589,0.052844662925556,0.615029697192159
"Sphk1",1.50687850040677,1.27846598278228,0.710464940139449,0.568001042642834,0.05555030921695,0.615029697192159
"Metap2",4.4999415055523,0.989436358767546,0.422357343697433,0.567079015070113,0.00372813309352095,0.404875253956375
"Minpp1",2.89478010532006,1.09560476942643,0.529742315223827,0.565862454202601,0.0166368149422073,0.615029697192159
"Satb1",1.96039703583389,1.24440117948895,0.680582310403152,0.563818869085798,0.0493717807075423,0.615029697192159
"Bcl2l1",2.20710390311914,1.20638968377144,0.64614240518268,0.56024727858876,0.0419978667403675,0.615029697192159
"Plekha2",1.70018264837346,1.26329006506675,0.704339014599054,0.558951050467692,0.0568799929129472,0.615029697192159
"Pld4",2.79805557482323,1.10392660189986,0.546132312332958,0.557794289566901,0.0209034074176465,0.615029697192159
"Gda",1.87855991399675,1.24641427190244,0.689621478849537,0.5567927930529,0.0538047352603116,0.615029697192159
"Itpr3",1.73168069267223,1.25867462070918,0.702308848803143,0.556365771906034,0.0571964553120628,0.615029697192159
"Arpc5l",2.09232747972795,1.21846955084699,0.663328254346853,0.555141296500135,0.0476728490732594,0.615029697192159
"Ctsh",2.25202982564482,1.19300931692955,0.639143031324706,0.553866285604845,0.0420851763481825,0.615029697192159
"Stap1",1.68458479046518,1.2585675247585,0.705238715417318,0.553328809341182,0.0589544242523231,0.615029697192159
"Stab2",1.90701431649328,1.23943180437,0.686562967866778,0.552868836503218,0.0542678877351523,0.615029697192159
"DEPRECATED_ENSMUSG00000006235",1.43294938335486,1.26132578627063,0.709475134021272,0.551850652249357,0.0605560319386297,0.615029697192159
"H2-DMa",2.44321276153698,1.15846877783784,0.607488548753534,0.550980229084302,0.0353417515093761,0.615029697192159
"Il2rg",2.13042753544128,1.20643523927894,0.657849316410251,0.548585922868686,0.0482683150978855,0.615029697192159
"Atp1b2",1.55091970592522,1.25780238513624,0.710096080421621,0.54770630471462,0.0621299909880068,0.615029697192159
"Ache",1.51582539382321,1.25680286111516,0.710442586644947,0.546360274470217,0.0626859128164765,0.615029697192159
"Tm6sf1",1.69750221288933,1.2508410328984,0.704499758814474,0.546341274083924,0.0611144678494476,0.615029697192159
"Fcmr",1.17139197108187,1.23668750402053,0.69060387410289,0.546083629917636,0.0575314546521001,0.615029697192159
"DEPRECATED_ENSMUSG00000049932",4.89398704233131,1.01106834683906,0.466252021590022,0.544816325249041,0.00993783145899848,0.615029697192159
"Bach2",1.18410593767329,1.23502188979666,0.692128971012236,0.542892918784422,0.0590051911257044,0.615029697192159
"Tcrg-C2",1.57218849288464,1.25253999486111,0.709686961529112,0.542853033332002,0.0637051975884526,0.615029697192159
"Prxl2a",1.80235406590735,1.23725245720074,0.696875350351912,0.540377106848828,0.0611322406619438,0.615029697192159
"Pheta2",1.55828074708602,1.24962338953351,0.70997207077627,0.539651318757242,0.0649122451248833,0.615029697192159
"Ly86",1.80178367719196,1.23649088155782,0.696923814899707,0.53956706665811,0.0614257747189153,0.615029697192159
"Sesn3",1.45623220137354,1.24840961996179,0.71002952962402,0.538380090337768,0.0653810111645594,0.615029697192159
"Ncf4",2.02539091741306,1.21036695416155,0.672427173141288,0.537939781020257,0.0554344038980754,0.615029697192159
"Lpxn",1.58167603349168,1.24677486881646,0.709458076648466,0.537316792167993,0.0656067157491324,0.615029697192159
"Derl3",1.08692492191,1.21270253186291,0.677846015748937,0.534856516113975,0.0579184567265005,0.615029697192159
"Arl4c",1.592080392059,1.24394785593297,0.709173989736775,0.534773866196191,0.0664462543299997,0.615029697192159
"H2-Oa",1.24666276930625,1.22902543740266,0.69830504738365,0.530720390019007,0.0649349485070343,0.615029697192159
"Stk10",2.61272458846151,1.10688354065073,0.578386362187428,0.528497178463301,0.0343045810571147,0.615029697192159
"Ptprc",4.50802403956995,0.950799263782798,0.422774934306277,0.528024329476522,0.00640499273388483,0.590002768174016
"Cd4",1.27326626125721,1.22695004976251,0.700365035061685,0.526585014700825,0.0670155850446727,0.615029697192159
"Sema4d",1.77373005731643,1.22435531709271,0.699204110580553,0.525151206512156,0.0672234064867408,0.615029697192159
"Il16",2.92839617712154,1.04842737724966,0.524200923168711,0.52422645408095,0.0231318408819378,0.615029697192159
"Arhgap45",3.6278333513251,0.952048602287222,0.431554624417067,0.520493977870155,0.00811733198205967,0.615029697192159
"Cybb",2.1871470921,1.16922041769855,0.649206811665792,0.520013606032761,0.055211396702054,0.615029697192159
"Cpeb4",3.07457753812481,1.02106157708569,0.501248933556602,0.519812643529093,0.0193817455395344,0.615029697192159
"Rad23a",3.21779642906049,0.998336300094769,0.480170465125498,0.518165834969271,0.0157547944213003,0.615029697192159
"Plvap",2.43379982796494,1.12542136188479,0.609072252287494,0.516349109597298,0.0455625254307024,0.615029697192159
"Sh3tc2",1.40618414103421,1.22370372066653,0.70853662955832,0.515167091108206,0.0736692012195905,0.615029697192159
"Arpc2",2.92350880942401,1.03771414303347,0.525002019990753,0.512712123042715,0.0258135186666377,0.615029697192159
"Pik3ap1",2.70414934949404,1.07395427960177,0.5624446024866,0.511509677115169,0.0349616433685408,0.615029697192159
"Lef1",1.04452321340482,1.18042243395321,0.66956568424966,0.510856749703552,0.0641921413013499,0.615029697192159
"Nfkbia",2.49176314049824,1.10933245171607,0.599201459680767,0.510130992035308,0.0448820591001319,0.615029697192159
"H2-DMb1",2.27825823919928,1.14472552219504,0.634913256248927,0.509812265946111,0.0547757547976991,0.615029697192159
"Stk17b",3.26487767243726,0.983105842808901,0.473682815650148,0.509423027158753,0.0160465522221094,0.615029697192159
"Tnfrsf14",2.88867734173344,1.03742231543205,0.530754389653799,0.50666792577825,0.0285566707940623,0.615029697192159
"Fam210b",1.65741354960375,1.21285413690663,0.706647906284669,0.506206230621961,0.0767037150181591,0.615029697192159
"Ms4a6b",1.51344640354751,1.21630357816596,0.710450171749116,0.50585340641684,0.0779540994906363,0.615029697192159
"Cd38",1.54084834123157,1.21420769737103,0.710236756784757,0.503970940586272,0.0786643938601818,0.615029697192159
"Birc3",1.93937690874088,1.18691728505036,0.683014423929742,0.503902861120622,0.0707436095072737,0.615029697192159
"DEPRECATED_ENSMUSG00000048756",2.88573685939667,1.03421360492406,0.531242537249483,0.502971067674574,0.0295918635754171,0.615029697192159
"Tmem123",2.31644345680216,1.12583003875727,0.62873286369605,0.49709717506122,0.0575544645618141,0.615029697192159
"Slfn2",2.56832274512878,1.0805860916612,0.586072420989264,0.494513670671938,0.0463284679038689,0.615029697192159
"Sept6",1.78147125921034,1.19159495306043,0.698595413324148,0.492999539736284,0.0798057529417841,0.615029697192159
"Srgn",3.00655327273194,1.00421213037007,0.511691259358188,0.492520871011885,0.0275415814265844,0.615029697192159
"Blvrb",4.7344784191492,0.937652599947952,0.446503339609024,0.491149260338929,0.0141842995183747,0.615029697192159
"Prkd2",2.96593241871843,1.00911370882086,0.518103732693594,0.491009976127265,0.0294682598731519,0.615029697192159
"Neil1",0.699651253949356,1.03835760193379,0.547775475001008,0.490582126932782,0.0371464547240187,0.615029697192159
"Helz2",2.13625995493133,1.14667711580213,0.6569668082173,0.48971030758483,0.0687035111242363,0.615029697192159
"Hist1h2ag",2.64522197931062,1.06218187980885,0.572723571702714,0.489458308106139,0.0442702029221975,0.615029697192159
"Pnp",3.46274585519967,0.936935077745416,0.449130519724557,0.487804558020859,0.0152134957079486,0.615029697192159
"Nusap1",2.7871479123001,1.03511131197117,0.548011487040526,0.48709982493064,0.0382493507577601,0.615029697192159
"Rel",1.38210130145808,1.19329432920584,0.707398275890471,0.485896053315372,0.0855205146685045,0.615029697192159
"Ms4a4b",1.44588716159965,1.1955741303891,0.709812649011446,0.485761481377655,0.0863101421611958,0.615029697192159
"Lat",2.30104489654891,1.1153905347071,0.631226975640449,0.484163559066653,0.0631842655408827,0.615029697192159
"Smim1",1.33365269185869,1.18722064766635,0.704295128678699,0.482925518987647,0.0858922569264154,0.615029697192159
"Axl",2.50012576629393,1.07678970820392,0.597775420942383,0.479014287261538,0.0551381008901344,0.615029697192159
"Tmem14c",3.70545506620126,0.902834734084059,0.424226406484397,0.478608327599662,0.0122768852710324,0.615029697192159
"S1pr2",0.630384381560092,0.98587450564604,0.510584728036942,0.475289777609099,0.0317894407685744,0.615029697192159
"Ffar1",1.01613987693356,1.13836543525408,0.663274925289272,0.47509050996481,0.0767234231444478,0.615029697192159
"Il4ra",1.88500069233468,1.16395612556458,0.688949346356232,0.47500677920835,0.0847171664520577,0.615029697192159
"Star",1.32193545337665,1.17811396916506,0.703514682803627,0.474599286361431,0.089405979548112,0.615029697192159
"Txndc11",2.28207319024037,1.10762837517608,0.634294242033455,0.473334133142626,0.068485800159217,0.615029697192159
"Gadd45b",1.28131230149826,1.17159593635539,0.700940980996102,0.470654955359286,0.0904247336068747,0.615029697192159
"Slc25a51",2.85376813170206,1.00705356807402,0.536619471041041,0.470434097032978,0.0403112869344375,0.615029697192159
"Nfkbie",1.73049277544486,1.17178872280199,0.70239104213928,0.469397680662712,0.0914606080473632,0.615029697192159
"Birc5",2.51644260174138,1.06433473718702,0.594983237407512,0.469351499779506,0.0579657741820502,0.615029697192159
"Prc1",2.23680045459907,1.11047805895932,0.641532294539665,0.468945764419657,0.0725923457282522,0.615029697192159
"Hist1h2bp",5.5340112159605,1.00565960376505,0.536866082248805,0.468793521516244,0.0409125964207182,0.615029697192159
"Ttpal",1.75423762341214,1.1678695881804,0.700683856361877,0.467185731818522,0.0919622620146319,0.615029697192159
"Myo5a",1.46281302648764,1.17586824059063,0.710143372301157,0.46572486828947,0.0956117202541354,0.615029697192159
"Xbp1",2.14959551762149,1.12050280924089,0.654939492699515,0.46556331654137,0.0782942114940974,0.615029697192159
"Plek",2.02010099287283,1.13729464643346,0.673124774631755,0.464169871801708,0.0846833538623366,0.615029697192159
"Hist1h3d",5.09679087896923,0.952835194845488,0.489406901185121,0.463428293660367,0.0295736599194503,0.615029697192159
"Rasgrp2",2.69290434180725,1.02701466147913,0.564407117944466,0.46260754353466,0.0511887423083365,0.615029697192159
"Prkcd",2.4135452370866,1.07292179692958,0.612472622949253,0.460449173980328,0.0670375454921751,0.615029697192159
"Kif21b",2.36809047118048,1.07980391480113,0.620062598866933,0.459741315934192,0.0697561541723038,0.615029697192159
"Card11",1.40529710125037,1.1638071580778,0.708499750709497,0.455307407368301,0.100149890102709,0.615029697192159
"Hk1",2.28033892589016,1.088973534499,0.634575712692489,0.454397821806507,0.0767849648030589,0.615029697192159
"Hist2h2ac",4.09139884380939,0.859921793286297,0.406871772739984,0.453050020546313,0.01324110448059,0.615029697192159
"Mical1",2.14099310388198,1.10765448412927,0.65624875268393,0.451405731445342,0.0852156130888445,0.615029697192159
"Rogdi",1.67770316201703,1.15641551293573,0.705614108074106,0.450801404861626,0.101471940982228,0.615029697192159
"Fbxo30",1.60100667864715,1.15946641608264,0.708902309380771,0.450564106701871,0.102642698692919,0.615029697192159
"Lyn",3.54863857001598,0.890106212748651,0.439718663337354,0.450387549411297,0.0206136972611025,0.615029697192159
"Gimap7",1.80512911665378,1.14636635860858,0.696638595868492,0.44972776274009,0.0991270380769013,0.615029697192159
"Eif2ak1",2.62692810304494,1.02323587960607,0.575909120650512,0.447326758955556,0.0608190155304996,0.615029697192159
"Crip1",2.60066175707262,1.02733954841665,0.580493141775717,0.446846406640929,0.0625072156942364,0.615029697192159
"Snx20",1.46472974538561,1.15652376570324,0.710173191301761,0.446350574401476,0.105185572845266,0.615029697192159
"Sypl",1.63343168606935,1.15361957520007,0.707722252881765,0.445897322318309,0.1046292539721,0.615029697192159
"Pten",3.0446865580786,0.951419739639326,0.505770270717991,0.445649468921336,0.0395451418226362,0.615029697192159
"Grk6",3.58360399476196,0.881464303213041,0.436012211550022,0.445452091663019,0.020873700403682,0.615029697192159
"Uchl3",1.51144705295338,1.15561969151612,0.710455677487029,0.445164014029095,0.105883912977978,0.615029697192159
"Carhsp1",2.19204024560914,1.0931815455892,0.64845547459317,0.444726070996025,0.08584935025,0.615029697192159
"Nudt4",2.39290447783312,1.06030620041364,0.615927048950563,0.44437915146308,0.0752418250865651,0.615029697192159
"Nuggc",0.51740663014711,0.884712345576056,0.440595874964946,0.44411647061111,0.0222788175003333,0.615029697192159
"Parvb",1.34980001534096,1.14951805356851,0.705431961946277,0.444086091622236,0.104818058038682,0.615029697192159
"Ybx3",4.04837271865433,0.851049609459247,0.407472193455132,0.443577416004115,0.0150236043673045,0.615029697192159
"Macf1",3.37796953480589,0.902182804711237,0.459242591187712,0.442940213523525,0.0272941734885576,0.615029697192159
"Unc93b1",3.52597471172951,0.883866153317134,0.442137153319696,0.441728999997438,0.0232380895985129,0.615029697192159
"Cnp",2.6588016476521,1.01048454475273,0.570363282549299,0.440121262203431,0.0620476214102459,0.615029697192159
"Tlr9",1.29871262411523,1.1410467964891,0.702085127399628,0.438961669089471,0.106381943164679,0.615029697192159
"Col3a1",1.32947926719404,1.14276399028886,0.703980125418351,0.438783864870514,0.107091715818616,0.615029697192159
"Tinagl1",1.70391598196192,1.14042058155735,0.704111962150452,0.436308619406902,0.108432814134768,0.615029697192159
"Slc25a39",2.56435928572293,1.02040373969067,0.586753930326377,0.433649809364291,0.0703928468774111,0.615029697192159
"Epb41",4.21691710960797,0.838528628708829,0.405501770622693,0.433026858086136,0.0166620109298445,0.615029697192159
"Pqlc1",2.15921552524709,1.08577030191033,0.653469116006885,0.432301185903443,0.0936869899641727,0.615029697192159
"Dnajb2",2.00241233315576,1.10641860704005,0.675422463894158,0.430996143145887,0.101742513134333,0.615029697192159
"Mns1",2.03409047254866,1.10069311714331,0.67127305340577,0.429420063737539,0.101178192348934,0.615029697192159
"Hbq1b",1.20444009863566,1.1219262315243,0.694359448650807,0.427566782873489,0.10988116757491,0.615029697192159
"Hist1h1a",6.00965712246755,1.0018606257255,0.574294497778622,0.427566127946876,0.0689423404660732,0.615029697192159
"Col1a2",2.22538273335377,1.06937158904634,0.643316040264056,0.426055548782289,0.0934430751644143,0.615029697192159
"Cd3d",2.03528726701788,1.09662175104717,0.671113622438885,0.425508128608283,0.103195233308382,0.615029697192159
"Ppp3cc",1.52625982355488,1.13539462034083,0.71038452447189,0.42501009586894,0.11657078911319,0.615029697192159
"Bcl11a",2.11998480265048,1.08405241565434,0.659372436426212,0.424679979228126,0.0996497746110647,0.615029697192159
"Cdk1",3.33227135039976,0.889331835606922,0.464942232608938,0.424389602997984,0.0344510057767554,0.615029697192159
"Ripor2",1.7399337826554,1.12586478114448,0.701728364323323,0.424136416821154,0.114192069766335,0.615029697192159
"Trp53inp1",2.99129169073729,0.937760529646201,0.514074534771827,0.423685994874374,0.0502454296996532,0.615029697192159
"Snx2",2.63711340437682,0.997385923420981,0.574134823793817,0.423251099627165,0.0708961614740448,0.615029697192159
"Mtfr1",2.32321285397017,1.05030976640009,0.627594257968256,0.422715508431831,0.0897487056205776,0.615029697192159
"Gcsam",0.584552396628951,0.905342512813701,0.483571425308866,0.421771087504836,0.0410884487412051,0.615029697192159
"Kmo",1.33206100837549,1.1218049573796,0.704176026252662,0.417628931126943,0.118617124499358,0.615029697192159
"Cd28",1.19782318011068,1.11061665450061,0.693661565556111,0.416955088944498,0.115476480895637,0.615029697192159
"Jakmip1",1.38686136041552,1.12344884692719,0.707649821885396,0.415799025041791,0.120804878038782,0.615029697192159
"Atp2b4",1.44279105736687,1.12462351553587,0.709738346706004,0.414885168829862,0.122017415254515,0.615029697192159
"Egfl7",1.80807732469767,1.11106600965554,0.696385322671728,0.414680686983809,0.117670314690035,0.615029697192159
"Mif4gd",3.09190080177522,0.91309853159127,0.498657850094007,0.414440681497264,0.0488296072835888,0.615029697192159
"Lpgat1",2.13164344054968,1.0719188191651,0.657665550187651,0.414253268977451,0.10468754810317,0.615029697192159
"Fam169b",1.29882642540291,1.11506525097802,0.70209282772119,0.41297242325683,0.120554863899634,0.615029697192159
"Slc25a38",2.09490866334441,1.07582679246498,0.662970490362664,0.412856302102313,0.107295147899336,0.615029697192159
"Dennd1c",1.87032121259633,1.1029451100108,0.690463796832729,0.412481313178069,0.116916530363893,0.615029697192159
"Rasa3",2.21957138306746,1.05512790814451,0.644218109683322,0.410909798461188,0.101838443347839,0.615029697192159
"Prkcq",1.19742015753462,1.10340389914372,0.693618222090964,0.409785677052752,0.119521217005059,0.615029697192159
"S1pr3",0.795331945766954,1.00052462822772,0.59194194045727,0.408582687770451,0.0844774717647173,0.615029697192159
"Marco",0.805412819215654,1.00461503251369,0.596112473834625,0.408502558679061,0.0860200468336997,0.615029697192159
"Fmnl1",2.46717595868261,1.01128588942208,0.603396176101079,0.407889713321004,0.0889629952692784,0.615029697192159
"Epor",1.17633296727693,1.09840067590536,0.691207547729333,0.407193128176023,0.120194496435327,0.615029697192159
"Inpp4b",1.29341025137954,1.10846397181575,0.701740017158376,0.406723954657372,0.124032566778742,0.615029697192159
"Pkm",2.5787817643364,0.990479394431104,0.584266577205756,0.406212817225348,0.0829411652437757,0.615029697192159
"H2-Eb2",0.957829762402881,1.05309118465699,0.64838428010179,0.404706904555202,0.106765881544095,0.615029697192159
"Eml4",1.57896685828515,1.11340902928864,0.709526213558399,0.403882815730245,0.128312078485418,0.615029697192159
"Micall2",1.51033271161867,1.11277244617285,0.710458662085581,0.40231378408727,0.129550988839529,0.615029697192159
"Snx8",1.8550837390559,1.09418345630225,0.691989939713197,0.402193516589049,0.12337303058724,0.615029697192159
"Sh3kbp1",2.45429505479167,1.00701521090867,0.605596238598963,0.40141897230971,0.0932539234257048,0.615029697192159
"Kbtbd11",1.37901617058132,1.10675030603058,0.707229604792713,0.399520701237869,0.130125470137287,0.615029697192159
"Tpm4",3.05772950719571,0.903213285806575,0.503793101377136,0.399420184429439,0.0570524314434192,0.615029697192159
"Gimap9",1.64253980354841,1.10665864411064,0.707334034978522,0.399324609132122,0.130277669171247,0.615029697192159
"Lrrk2",1.40409480271892,1.10721090251176,0.708449200104899,0.398761702406862,0.130989676292095,0.615029697192159
"Abcb6",1.48474181517997,1.10778753779086,0.710396726399159,0.3973908113917,0.132467182762167,0.615029697192159
"Ccnb2",2.71153497759042,0.958137106143512,0.561157314926532,0.396979791216981,0.0792955552357838,0.615029697192159
"Cln8",2.15041923512527,1.05177766896479,0.654813845895766,0.396963823069027,0.113498038743642,0.615029697192159
"9930111J21Rik1",2.08047986130322,1.06123560389577,0.664962441099684,0.396273162796088,0.117490638088932,0.615029697192159
"Zfp318",1.73905339559516,1.09769953591678,0.701791068573021,0.395908467343762,0.130450331250626,0.615029697192159
"Rgs19",2.19011238777689,1.04378360847267,0.648751670035241,0.395031938437432,0.112471684381458,0.615029697192159
"Hist1h3b",5.34295853740671,0.905381442082325,0.511341705043366,0.394039737038958,0.0623041996495384,0.615029697192159
"Celf2",2.40791844272686,1.00643773850554,0.613415635573736,0.393022102931807,0.100825552826235,0.615029697192159
"Arhgap26",1.47825622921392,1.10245136227905,0.710341341918318,0.392110020360729,0.135649582293586,0.615029697192159
"Arhgap4",2.32227307944375,1.01958012738094,0.627753134483185,0.391826992897756,0.106767291927722,0.615029697192159
"Csk",3.97256561012229,0.800460581695731,0.409397628054735,0.391062953640996,0.0284790476828582,0.615029697192159
"Plekho1",1.74530516627866,1.092070141525,0.701341790268758,0.390728351256242,0.133442283155875,0.615029697192159
"Als2cl",1.3166680034144,1.09374778738687,0.703215193511366,0.390532593875506,0.134200348810022,0.615029697192159
"Filip1l",1.79009598369228,1.08727388985425,0.697901823736917,0.389372066117338,0.133098045060605,0.615029697192159
