EntrezID,Symbol,Length,logFC,AveExpr,t,P.Value,adj.P.Val,B
20273,Scn8a,11324,1.09276801742902,-1.77633668055616,4.77700347375481,0.000397200721228592,0.0792089378557495,0.199107168732825
12306,Anxa2,1374,-1.08205726731075,5.84481787635545,-4.76604393666707,0.000404925152481933,0.0795618376810458,-0.126604931427901
19699,Reln,11702,-1.42566677525402,-1.75940777985985,-4.6834503222563,0.000468415275741125,0.0888785685011887,-0.0372197810977593
17217,Mcm4,3589,-0.756439041606199,5.64904878503821,-4.67393744293367,0.000476366525757498,0.0888785685011887,-0.293731771295568
100046034,Gm14279,333,1.7027295969757,4.06561842788203,4.67241840274743,0.000477649151449949,0.0888785685011887,0.15560322996843
20737,Spn,3912,-0.935927729642257,3.57942574964542,-4.67088158310911,0.000478950447727385,0.0888785685011887,-0.206780975232972
100504598,Gm20305,177,4.22578770306701,-0.283502022565017,4.6456996990721,0.000500806714164955,0.0916613494240817,-0.731931650902883
53321,Cntnap1,5360,4.02711855783243,-3.52795755314506,4.6097073242169,0.000533863201853171,0.0957175699410747,-0.353012208258594
109032,Sp110,1971,0.796537797079701,6.0451345644282,4.59685868890277,0.000546206614580664,0.0957175699410747,-0.407072979346927
57330,Gigyf1,5438,0.870250613345018,4.74757931324033,4.59113006311526,0.000551805271584645,0.0957175699410747,-0.41707562762817
69146,Gsdmd,1776,0.809235661609801,4.13267064754702,4.57481032163225,0.000568084158864899,0.0957175699410747,-0.254705710107952
68977,Haghl,1262,1.52621409487523,2.71819945036806,4.56781067710809,0.000575218492595995,0.0957175699410747,-0.0879576487562748
69178,Snx5,2621,0.686622349257133,7.83958742020865,4.54667902192689,0.00059732701617031,0.0957175699410747,-0.53093040644817
12509,Cd59a,1811,1.07250532951052,0.714635089476165,4.54151668150687,0.00060286099564231,0.0957175699410747,-0.23094521912456
20299,Ccl22,1811,2.53957219509939,-0.661305330397942,4.53849355332942,0.000606126461013451,0.0957175699410747,-0.109734690329002
104080,Nxph4,1675,-1.42033790008332,-1.95953527122351,-4.53753929621144,0.000607161023071169,0.0957175699410747,-0.0634662192481361
19248,Ptpn12,3166,-1.0899627564704,2.40844915560658,-4.53504999504007,0.000609868451822914,0.0957175699410747,-0.204462299698199
19300,Abcd4,2527,1.07072066616787,2.20336768284101,4.53309805890047,0.000612000198123437,0.0957175699410747,-0.152566780179871
108105,B3gnt5,4872,0.804854864194855,5.38072717788335,4.52316275083323,0.000622971311300546,0.0957175699410747,-0.536656345001622
14128,Fcer2a,2358,1.04642789285067,7.7645741340394,4.52181011092215,0.000624480690734869,0.0957175699410747,-0.565737605304663
72121,Dennd2d,2345,0.683630937404941,4.74824143519846,4.51936180860344,0.000627222359546071,0.0957175699410747,-0.515278134100923
17969,Ncf1,2721,0.573071061081008,6.37584423319766,4.51279477944635,0.000634638177029393,0.0957175699410747,-0.566632021047352
238555,Btn2a2,2983,3.98789053265826,-3.20809893123202,4.50547726138468,0.000643008819038771,0.0957175699410747,-0.627387528338376
18968,Pola1,5347,-0.764987350267858,3.34873210281229,-4.49069632490638,0.000660268442337238,0.0957175699410747,-0.601453670971259
50767,Pnpla6,4497,0.874853710563664,3.64757217795199,4.47882513116524,0.000674478251027255,0.0957175699410747,-0.588726533287085
269587,Epb41,6923,-1.14598688248438,5.04028083045054,-4.46989235857225,0.000685379786847746,0.0957175699410747,-0.659871819975354
100504591,Gm15987,1082,0.9733849694217,5.49026607639413,4.46035409962302,0.000697222282743801,0.0957175699410747,-0.53298507900608
246709,Rgs13,1497,1.07791571635381,3.46475406234613,4.4584525560981,0.000699608468322502,0.0957175699410747,-0.673986737753449
100044509,Tgfbr3l,1075,2.55588027317421,1.11186204475956,4.45288621732204,0.000706642303199783,0.0957175699410747,-0.219843751079073
100316903,Gm20605,4513,1.38185367765593,2.38559901667079,4.4502438947868,0.000710006877628155,0.0957175699410747,-0.432200906333335
219022,Ttc5,3653,0.735068153782692,4.25523918441703,4.44860442522076,0.000712102828869863,0.0957175699410747,-0.648420733841015
18739,Pitpnm1,4609,1.09999862032649,5.06519939549937,4.44555090751885,0.000716023669456192,0.0957175699410747,-0.695118546796221
242894,Aptr3b,1712,1.73620527561781,0.876018744244022,4.44408802071681,0.000717910001749119,0.0957175699410747,-0.20463684794367
75881,4930579K19Rik,1152,4.38216473074484,-2.00409450595419,4.44036651040296,0.00072273200458414,0.0957175699410747,-0.904981786599197
224907,Dus3l,2304,0.794054000273237,4.82377300981362,4.43973068305677,0.000723559206949221,0.0957175699410747,-0.660400271240957
170787,Hdac10,2705,0.867929379206504,4.84794662630336,4.43397489360187,0.000731092228927142,0.0957659144185837,-0.672006066543673
74617,Scpep1,2074,0.660894358166577,5.847971390061,4.42433663350569,0.000743889154738764,0.0964961455967439,-0.71824932713296
15365,Hmga2-ps1,1510,1.60060766678184,-0.137840561249708,4.38285147823287,0.000801677638027712,0.101601219357634,-0.31439337663505
108995,Tbc1d10c,1759,0.767358353847484,7.30051684310221,4.37931968311531,0.000806807595325757,0.101601219357634,-0.82053180488256
105651,Ppp1r3e,1852,-1.75492464758559,0.945221413203258,-4.37510157303316,0.000812979021993519,0.101601219357634,-0.319360287942261
52468,Ctdsp2,5065,-0.848083304920036,4.22190819263297,-4.37426975729357,0.000814201795349778,0.101601219357634,-0.790365719382562
211550,Tifa,2137,0.671644913791055,3.85372657850441,4.36948955091865,0.000821265750364825,0.101601219357634,-0.725765682341375
21814,Tgfbr3,6053,-3.52691858386616,-3.82119090770544,-4.36221823909428,0.000832132892777574,0.102001170462396,-0.747480639628247
171207,Arhgap4,3321,0.805420424290218,6.68141952007302,4.34578594361235,0.000857243391863154,0.104123899624396,-0.889106748066082
653030,Arhgap27os3,2731,2.34452938791353,3.6289502401951,4.33655436068712,0.00087169329372728,0.104925172049461,-0.655994570556161
216438,March9,1998,-1.59852937004301,1.06369229917755,-4.32928219950113,0.000883253601630004,0.105367422958736,-0.388293638052378
17218,Mcm5,3422,-0.601404840974456,6.03887282020317,-4.29455289867467,0.0009406902373446,0.106413289273169,-0.99484245928917
80905,Polh,2580,-0.620341846962416,4.65891418582201,-4.29454656161246,0.00094070106329396,0.106413289273169,-0.971501079702715
100504021,Gm17638,4343,2.62500106903917,-0.931565004064481,4.2929498342315,0.000943432951288512,0.106413289273169,-0.474027717138727
83397,Akap12,6247,-1.26914187958159,2.55331020113908,-4.28992897723542,0.000948623896780291,0.106413289273169,-0.87406827100208
24055,Sh3bp2,3384,0.646497784352912,4.28039205169126,4.28734761040708,0.000953083041464251,0.106413289273169,-0.859084688053924
78376,Sapcd1,957,2.44198650926354,1.15859359953627,4.28617575306709,0.000955114498793616,0.106413289273169,-0.470856764453329
677289,Prr33,2245,1.57129311544947,2.42071156402841,4.28473937369465,0.000957610624796631,0.106413289273169,-0.594610007134936
93835,Amn,1685,4.65223791960608,-2.18127168359245,4.27852393971281,0.00096848975090364,0.106413289273169,-1.10486207996809
19729,Slc50a1,1022,0.677491429410573,5.84036471713205,4.27032385267893,0.000983038561374489,0.106413289273169,-0.932923127283369
68729,Trim37,5631,-0.73853104815878,2.92292725681683,-4.2644349978099,0.000993625997548009,0.106413289273169,-0.979681370160508
330149,Hfm1,5312,2.41599312847163,-3.62590492237278,4.25700682119307,0.001007149306822,0.106413289273169,-0.50795279085279
621875,A530040E14Rik,1334,0.701920542527357,6.29522981997006,4.2524420449971,0.00101555392434253,0.106413289273169,-1.03639744708171
15000,H2-DMb2,786,0.582305468783655,9.05592780569506,4.25016057092408,0.00101978168805644,0.106413289273169,-1.06357008795136
69440,Dennd6b,4611,1.23861857222839,2.64090226367469,4.24893009375009,0.00102206941301189,0.106413289273169,-0.895083860488699
