symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Lsm5,6,-0.7365428352065617,6.269663629620834,-3.871806346626235,2.0800566859674864e-4,0.023646589848419147,0.4016103191541607,FALSE
Zcrb1,15,-0.6960050855744289,6.472560485739494,-3.868276885531047,2.1058969028982878e-4,0.023646589848419147,0.359571048065793,FALSE
Gpbp1l1,4,0.9233687975803724,5.519444130740489,3.813690613435813,2.546743630744418e-4,0.027234997660687033,0.32825568796387294,FALSE
Eno1,4,-0.6441359089048664,6.967575935165625,-3.8739592968314067,2.064443338752055e-4,0.023646589848419147,0.3063234959711032,FALSE
Gemin7,7,-0.7730430581655687,6.008619592759307,-3.8299631349163645,2.4068655914076038e-4,0.026049245310378923,0.30373871217903226,FALSE
Hnrnpa0,13,0.5823915728979099,7.581673159440691,3.855320356129546,2.203409167785886e-4,0.024138078724659288,0.19083232767926095,FALSE
Cc2d1b,4,-0.6978446968070378,6.362775675631053,-3.7939982267611456,2.7263975980587916e-4,0.028478173980653634,0.13756646914188853,FALSE
Blnk,19,-0.565258827532289,7.441523421780623,-3.80867437535472,2.5914040567445165e-4,0.02738656781380705,0.0335597974144175,FALSE
Ftl1-ps1,13,0.7954100676094091,5.939833849334915,3.728840821304904,3.410903656230093e-4,0.03480177146994187,0.0058275744029092635,FALSE
Pdzd11,X,-0.979450648608279,5.062755722669342,-3.666453449890031,4.2173075639324675e-4,0.04014359587454051,-0.09552472656935063,FALSE
Dtl,1,-1.0857915834717486,4.83753618242383,-3.6467133554735263,4.508124572374658e-4,0.041322941871062814,-0.13815009102336884,FALSE
Adrm1,2,-0.8071860601899283,5.65817633898553,-3.6626429479908302,4.272019649202585e-4,0.04014359587454051,-0.18021967246426218,FALSE
Prrc1,18,-0.9943450783547414,5.028484102363095,-3.633585684557164,4.711957851196101e-4,0.04202945695256883,-0.18952348558638743,FALSE
Kctd13,7,-1.6331930531260013,3.580888082701285,-3.658262719547215,4.3357447280233655e-4,0.040152572053437,-0.21154622811581358,FALSE
Skap1,11,0.6074602622841905,7.005409810146697,3.70634516284449,3.6831022422896683e-4,0.03635748070603086,-0.21694041418405074,FALSE
Arpc5l,2,-0.5153120275038638,7.918452872230896,-3.7434136964480915,3.244906743344505e-4,0.03350459456949849,-0.22597821729448242,FALSE
1110032A03Rik,9,-1.120048040497684,4.624450588216101,-3.6023377351446704,5.232892436259733e-4,0.04597083073353823,-0.2617048705750715,FALSE
Naa40,19,-0.8003589332184733,5.70692088025784,-3.6342060822305053,4.702131213530038e-4,0.04202945695256883,-0.27167899677506746,FALSE
Zfp706,15,-0.5169871724897188,7.994382961630408,-3.717412957725276,3.5466968834981064e-4,0.0353999756716261,-0.3151962059227733,FALSE
Mlf2,6,-0.5719787292077498,7.1920344266786245,-3.684202215040244,3.97112029082211e-4,0.03835760599188711,-0.3334462076364728,FALSE
Ubash3a,17,1.0661772628740058,4.955739124000839,3.5773663491088428,5.687967293161822e-4,0.04820283980610627,-0.33882483681370523,FALSE
Txndc11,16,-0.6385220416844986,6.7727217629131085,-3.6613947919248053,4.2900870577266935e-4,0.04014359587454051,-0.34474560254525066,FALSE
Cdk11b,4,0.5364924246546536,8.048892036706283,3.69622208317207,3.81222011757996e-4,0.03722301447415303,-0.37898010373807534,FALSE
H3f3b,11,-0.4631333139299052,9.561342137392154,-3.7256747278845612,3.448021441416928e-4,0.03480177146994187,-0.39168029272524496,FALSE
Zbtb7b,3,0.8001784238863774,5.821075318029674,3.588857973263339,5.474075660102094e-4,0.04728232851413183,-0.40462279855673966,FALSE
Mtch2,2,-0.6128726571375003,6.728000627061068,-3.6001656698169424,5.271062635594387e-4,0.04597083073353823,-0.528602007249134,FALSE
Wdr89,12,0.6417158354073385,6.738491265493457,3.579214435559816,5.653043093651185e-4,0.04820283980610627,-0.5717213876229463,FALSE
Rpl10,X,-0.44784311698045975,9.439075585657463,-3.632728623017649,0.00047255651254697226,0.04202945695256883,-0.6816758385829784,FALSE
