symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
Cd40,2,0.5457796102386228,6.737997658366285,4.565698751372933,9.88167748454306e-5,0.011168233141354155,1.0827406589065562
Trp53inp1,4,-0.545417553642153,6.76637185242334,-4.548783073271511,1.0339563528441756e-4,0.011572280422900637,1.0330394046990516
Ptprcap,19,0.4016524237461798,9.762131516463201,4.616926427844519,8.614603441584253e-5,0.010133586579039108,1.0108356685255115
Cnpy2,10,-0.5710233919173602,5.9897835834375055,-4.502089988451209,1.1716041965917245e-4,0.012622666521784487,1.0091937522801286
Sub1,15,-0.46946794164485084,8.268931501287573,-4.577352816877956,9.578020666713505e-5,0.01103921289783806,0.9984620523552987
Ntan1,16,-0.7023421552456091,5.276605210858791,-4.447680134713399,1.3551415674939273e-4,0.014073938729792786,0.9733157411626383
Prg2,2,-1.178212230656194,3.6055124135811627,-4.394884100357163,1.560484242687413e-4,0.01564283682582652,0.9545253033240266
Als2cl,9,0.9326323043530018,4.372809045854153,4.378651566786362,1.629621496290534e-4,0.016195066042445926,0.9089004971828052
Cd247,1,0.5602576642871728,6.070373009827347,4.463117061417656,1.3003437919535197e-4,0.013627602939672885,0.9016808315383491
Cd5,19,0.5780192249610625,5.927648207914496,4.442544719177804,1.373875178603493e-4,0.014141100945483095,0.8703348658419232
Prrc2a,17,0.5460746626882065,6.8014176921401654,4.481595805169077,1.237637838897879e-4,0.013089439455793347,0.8566730831157328
Ppp1r14a,7,-0.9833697375970085,3.962653566429841,-4.332206754163746,1.8446824423128377e-4,0.01718626554998372,0.8103287993612529
Emb,13,0.7745834954843112,4.922670045007558,4.3512339280006245,1.753368879499071e-4,0.01698557684274394,0.7866157265185931
Wdr83os,8,-0.5361344264109213,6.213349863423812,-4.4150698585185575,1.4785593814891455e-4,0.015083922610448558,0.7519301668097942
Sec61b,4,-0.4204902835342761,8.723345296792768,-4.48160664534668,1.2376019507288202e-4,0.013089439455793347,0.7194870111028688
Naca,10,-0.3967452092514794,9.731102971517727,-4.502901426700228,1.1690630806812224e-4,0.012622666521784487,0.7114983985264658
Ftl1-ps1,13,0.5609333593698862,5.986159730058612,4.362371508633297,1.7020140291158336e-4,0.016769929681749854,0.6544828781189462
Lman1,18,-0.6476441065525371,5.378614730588396,-4.309691517997541,1.9588438907473314e-4,0.017853894703854345,0.6064854006532014
Prdx4,X,-0.5396139624888336,6.091130452299242,-4.339464271824686,1.8093093016084753e-4,0.01718626554998372,0.5740531325036287
Ccdc50,16,-0.4843395752347721,6.802658836355884,-4.354926295147832,1.7361754442391176e-4,0.016961551289142836,0.5237723546010544
Hbb-bs,7,-0.4860746072682147,15.77194715699465,-4.509328120664692,1.1491298399077767e-4,0.012616351232816046,0.4824004310180836
Wdr89,12,0.5057199155572079,6.480096265627722,4.308151789517803,1.966902001552309e-4,0.017853894703854345,0.4452611709534269
1810058I24Rik,6,-0.44777015059332115,7.4746539914737316,-4.342488761857635,1.7947673048084473e-4,0.01718626554998372,0.42994233085939104
Sdc1,12,-0.9348050445924674,4.206833171105099,-4.166282534511053,2.8691615847322707e-4,0.024142842882331105,0.39456880466647704
Ndufv3,17,-0.44312648628171747,7.62374333052634,-4.331406066238992,1.848626759366743e-4,0.01718626554998372,0.3916420850367546
Snhg9,17,0.5907271646131003,6.189863349185032,4.2689298740335495,2.1836184726506923e-4,0.019513762599005568,0.38574040882496163
Il4i1,7,0.474605843324861,7.994488846681617,4.337033100651169,1.821083248801985e-4,0.01718626554998372,0.38453034436282874
Rps2,17,-0.3521842709216152,10.571209799907065,-4.398346692382242,1.5461176116907588e-4,0.015634775287343042,0.38436040173549824
Prkcb,7,-0.4995173808009179,7.1251671311588645,-4.296805623512801,2.0273035820957897e-4,0.018258402886250205,0.34021247077704064
Zbtb8os,4,-0.5563767430438986,6.0053674547319496,-4.2378449753770155,2.3720372982707037e-4,0.020873928224782193,0.3255238444953319
Hmgn1,16,-0.42042672615438104,8.153311375010942,-4.310558613710748,1.9543203908333156e-4,0.017853894703854345,0.30824819908655865
Cd8b1,6,0.7465114329830564,4.973857619249354,4.133092157128674,3.13342944066042e-4,0.02598717596541966,0.23257662584155891
Ndufa12,10,-0.4941449527961357,6.706706908333599,-4.226313463155006,2.44595428724781e-4,0.021361334108630874,0.20250927422847376
Nol7,13,-0.4277907313702034,7.720357500050687,-4.2491206749279105,2.3018993680618336e-4,0.020412535319243703,0.17238880777562038
Cd3e,9,0.5938972237342668,5.694115996304214,4.145455725663294,3.032290200670601e-4,0.025330609734297602,0.145781902126898
Vpreb3,10,-0.5680336291628238,6.1243885826862154,-4.169406684169596,2.84545131009252e-4,0.024142842882331105,0.1332303808344406
Gm12940,4,0.7774107478807073,4.497048834685471,4.0619466756842435,3.7835637635066373e-4,0.02947089396331386,0.11253145281240506
Myl9,2,-0.6146719686580973,5.324691558238614,-4.106743367094046,3.360221961616093e-4,0.027088558582874348,0.09940451553663454
Ndufc2,7,-0.4684769824932973,6.949867399843572,-4.193866126234642,2.6663941697856116e-4,0.02311142254833724,0.09175659864716401
Ino80d,1,0.6332335716489181,5.396480317702147,4.0992357414069165,3.427758309484285e-4,0.02744110957759364,0.07638168524457178
Rps6kb2,19,-0.5957792729549443,5.620772356754115,-4.115104112579412,3.2865564737851453e-4,0.026681283823799404,0.07063547298421025
Cdkn3,14,-0.6622306121971189,5.241369980995049,-4.064918518008154,3.753918680998325e-4,0.02943889425479503,0.007802328800413427
Smdt1,15,-0.40795129903127325,7.8773824319836905,-4.167470726477747,2.86012105116591e-4,0.024142842882331105,-0.047044056251667854
Klf2,8,-0.4191616863159986,8.356272962120592,-4.17689870422792,2.789378031300464e-4,0.02399697757076996,-0.051391139104759453
Ccn1,3,-1.8591985006715757,2.3095977990236842,-4.129417537756912,3.1641266853682054e-4,0.026054323163517624,-0.0717346629716662
Tcrg-C4,13,1.0142912518774487,3.737257159619045,3.9497374712883735,5.088640139646598e-4,0.03669841489413177,-0.1004931434326064
Gbp8,5,0.5199323538720222,6.125616625898478,4.075506612475351,3.6501493351479854e-4,0.028821179133963,-0.10257264145538425
Abcc3,11,0.7770188781469143,4.694269909559697,3.9809208856325706,4.68698477648657e-4,0.03441500669002368,-0.10932068466770772
