symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Pcp4,16,-1.6656862071160266,3.6869373013698086,-6.044452936314508,6.683375281428572e-7,2.2192625005932248e-4,5.750688511239983,FALSE
Irgm2,11,0.9040238048222511,5.510716732328765,5.954411253818586,8.784448191748617e-7,2.686654128539538e-4,5.692561652726594,FALSE
Serinc3,2,-0.5793965138370769,9.44680526464743,-5.982000572236528,8.078434712864314e-7,2.5375018441326777e-4,5.559824330762787,TRUE
Cd7,11,0.7365262323538051,6.3903285778552155,5.9327477579350765,9.381937314823448e-7,2.795817319817388e-4,5.5498717461327844,FALSE
Edem1,6,-0.6512879619018257,7.1869026822661315,-5.819817073313233,1.3223441625792066e-6,3.842070964373885e-4,5.149011949201634,FALSE
Zbtb32,7,-1.3500109989241098,3.936351703310687,-5.774635177057292,1.5170735255082495e-6,4.3003484179163107e-4,5.120661811229483,FALSE
Rbmxl1,8,-0.6887885074537516,6.4161103087532085,-5.7034972169089855,1.883500305888224e-6,5.211914417864985e-4,4.863642261576969,FALSE
Bhlhe41,6,-1.1444262972470707,4.327135837400139,-5.620324816659013,2.425711440038257e-6,6.128612686114048e-4,4.744992997732153,FALSE
Eno1,4,-0.711861316337858,6.947479993394457,-5.664864808493321,2.118355892656421e-6,5.724105327828132e-4,4.704245295898436,FALSE
Fkbp11,15,-1.3030709724854135,4.507245683769014,-5.569584543330088,2.8305466489846e-6,6.999279394574261e-4,4.607611455352099,FALSE
Hsp90b1,10,-0.5585142131019456,8.956562445206053,-5.657385501027766,2.167102344040938e-6,5.724105327828132e-4,4.60345158620599,FALSE
Srp9,1,-0.5958879484552231,7.41340854867434,-5.62968980643007,2.357584429686949e-6,6.088854720404826e-4,4.570440835637529,FALSE
Ift20,11,-0.6401574345243048,6.731010116209864,-5.537731156853612,3.1185202477733938e-6,7.550717149921329e-4,4.342657238004695,FALSE
Manf,9,-0.589699595924686,7.631668042108644,-5.519450836382532,3.296821921458309e-6,7.81952334105887e-4,4.231805151703427,FALSE
mt-Co1,MT,-0.5573733875188456,10.923043205444479,-5.421999840527163,4.433976107903667e-6,9.909936601164696e-4,3.8393679772863747,FALSE
Hist3h2ba,11,-1.9212320843404638,2.944310836862386,-5.443233704046268,4.156770062313536e-6,9.472545424354492e-4,3.8156105910898344,FALSE
Rnps1,17,-0.5590049428527264,7.344355997540015,-5.350183493386113,5.5155880881347e-6,0.0012094748067981412,3.7408968158285774,FALSE
Tipin,9,-0.6623461237208907,6.018013332324944,-5.243715623708271,7.621199397042462e-6,0.0015816710605790624,3.543970735727937,FALSE
Rps27rt,9,0.5800423783033262,7.517299879494438,5.276328029168366,6.902773386273051e-6,0.0014633313994877313,3.5161999422919177,FALSE
Rpl13,8,-0.47536924626630217,11.932866338585802,-5.275265729375723,6.925075457909587e-6,0.0014633313994877313,3.3850454424375664,FALSE
Apol7c,15,1.0930767295507025,4.66786182888684,5.139574603114033,1.0452400368835154e-5,0.0019914392965016746,3.383286878203375,FALSE
Nme2,11,-0.5090061977756548,9.025821199571656,-5.226347391309822,8.033722928461725e-6,0.0016380338223610908,3.315310515894245,FALSE
Cd38,5,-0.5442469485989392,7.344868933251213,-5.196914483847999,8.784191739090626e-6,0.0017303368879951061,3.285799514153732,TRUE
Rpl35,2,-0.4797705709767097,10.068923325373472,-5.216444237891489,8.278816849849782e-6,0.0016589036108440374,3.249508642481901,FALSE
Ube2s,7,-0.5391365606622038,8.572235280278045,-5.141635279493465,1.0387315294923061e-5,0.0019914392965016746,3.077794903295474,FALSE
Cd8a,6,0.7754369086857684,5.554936991431225,5.054667392070777,1.351792774681578e-5,0.002533957359249887,3.058808224859921,FALSE
Cacna1s,1,-1.1796672950035036,3.862453095476095,-4.95629057977055,1.820126304925276e-5,0.003123320721578577,2.857793616454055,FALSE
Ccl22,8,1.5076817866313497,3.3752115377243905,4.993060783624402,1.6287122532464046e-5,0.0029576396573796427,2.8548603843303377,FALSE
Selenok,14,-0.5391681203088154,7.386075657974521,-5.0251051538281,1.4782880547921828e-5,0.002727089487745198,2.775642498957927,FALSE
Ehd3,17,0.8729973068016612,4.913812575910287,4.930329313650791,1.9685632304507014e-5,0.0031775891478191738,2.766406811934207,FALSE
Zap70,1,0.6978180351623511,5.817975691256273,4.954961849608527,1.8274463006999075e-5,0.003123320721578577,2.732374534537332,FALSE
Trdc,14,1.0981695682598955,4.421975790487883,4.899881785223881,2.1580153973245012e-5,0.003344060659694047,2.713648480894169,FALSE
Nacad,11,2.9086205966253385,2.543907843163453,5.449917153852028,4.073150559454123e-6,9.467631160395164e-4,2.6493584142438706,FALSE
Txndc11,16,-0.6422916404791561,6.514815324599731,-4.946238586639837,1.8762338459175814e-5,0.0031491705676406356,2.6156529008225586,FALSE
Fcer2a,8,0.5792951955106345,8.056412483327803,4.969709293171764,1.7478142619636337e-5,0.003123320721578577,2.5842735036114064,FALSE
Fcgr2b,1,-0.5488938647481465,6.779812028070655,-4.942560066099062,1.8971925914722883e-5,0.0031491705676406356,2.577523753584087,FALSE
H2-DMb1,17,0.5292981306689883,7.958126214849539,4.958845039895234,1.806135406901601e-5,0.003123320721578577,2.5557567934038303,TRUE
Ftl1-ps1,13,0.628566512182088,6.003516473997764,4.900964616915947,2.1509774623636248e-5,0.003344060659694047,2.546956203774764,FALSE
Selenow,7,-0.48932597771496944,8.549204351786631,-4.937937326214496,1.923860869923293e-5,0.0031491705676406356,2.4757856127047173,FALSE
Itgb7,15,0.5212554782974408,7.202815499519902,4.9066165570905715,2.1146102032871512e-5,0.003344060659694047,2.4403129404633486,FALSE
Trp53inp1,4,-0.5652079117675797,6.768059742931456,-4.885260410584508,2.2553144809771303e-5,0.0034488506444626593,2.410963613749953,FALSE
Cpox,16,0.5642871238287315,6.5527287641318575,4.848080075049962,2.522769693839668e-5,0.0037589268438211055,2.32758964737204,FALSE
Hbq1b,11,-1.1589678015346396,3.784176842140006,-4.748016964629867,3.408918789943772e-5,0.004831518802039819,2.2854445889133457,FALSE
Sp3os,2,-0.7645261819449631,5.090148499291061,-4.7668275247924,3.221577514172451e-5,0.004636238937448085,2.275086515776911,FALSE
Tma7,9,-0.48916819014605295,8.518400678033817,-4.865826721334595,2.3914010230881363e-5,0.0036094626870558856,2.2643896734137856,FALSE
1110059E24Rik,19,-0.6350874220222869,5.768101682616958,-4.765830586106464,3.2312455165487425e-5,0.004636238937448085,2.1795938094575007,FALSE
Sub1,15,-0.5003507322762459,8.272695448555694,-4.800101749895957,2.9148175981743236e-5,0.004288102547592656,2.0796480608544696,FALSE
Als2cl,9,1.0151543520525634,4.311527863893967,4.660779975568942,4.428633843742478e-5,0.005783099160896077,2.049639336187429,FALSE
Top1,2,-0.5539981292900702,6.554549431840767,-4.70270879149308,3.905577026680125e-5,0.005280134896969522,1.8991392429055605,FALSE
Lat,7,0.5083428890044068,7.247158942830397,4.702572625302059,3.9071726134863093e-5,0.005280134896969522,1.8400669194810702,FALSE
Mir142hg,11,0.5493144030077088,7.863858601573791,4.710595916073377,3.8142476992908335e-5,0.005277284138233103,1.8305697476870861,FALSE
Hbb-bs,7,-0.5123495489989853,15.82027812245752,-4.742609860995201,3.4647378743203374e-5,0.004851467900644694,1.7814578298663335,FALSE
Rpl10,X,-0.47246561619546235,9.493417853040969,-4.68697190569386,4.0943141137871393e-5,0.005469438923038406,1.7069112020424475,FALSE
