symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
Ppme1,7,0.5468626866472133,3.808304216754934,4.335663740113725,5.207271405546128e-4,0.029920018036360418,-0.3803537447950154
Ptms,6,0.39142933550289527,6.406108639535149,4.497898590064982,3.724888949878762e-4,0.024413932951391305,-0.38413502196889393
Cnot8,11,0.39665596148419624,5.412282308514143,4.470158729243833,3.9438670169752483e-4,0.025275651699935012,-0.39356499667873734
Sub1,15,-0.45756672975208534,7.788250004667396,-4.430738311620132,4.2778720118472757e-4,0.02656965935739239,-0.39768659865161116
Gimap1,6,-0.4124563938557486,6.036906443285414,-4.483925736987846,3.833594296447804e-4,0.024876403188342645,-0.40202467045116297
Slc35b1,11,-0.46050364344223027,5.696600007902526,-4.46577034618679,3.9796939507414383e-4,0.025320560097327114,-0.42432637901028336
Ccl6,11,-0.4481109820363418,4.678162968300628,-4.394279573478573,4.612451719145119e-4,0.028511946811758195,-0.4285288004978076
Lifr,15,0.5032273290315357,4.084526518024975,4.336661820344839,5.196515643713538e-4,0.029920018036360418,-0.43717867884406125
Gm45716,11,-0.7295161775680934,2.8139093647524587,-4.195090327587571,6.972797225993868e-4,0.03587847092033858,-0.44432891626628024
4933404K13Rik,10,-1.32806738934641,1.2894377626448716,-4.0861907659549574,8.750543102803392e-4,0.03962962975342522,-0.456062037888735
Grap2,15,-0.46437319169286884,4.832740480006054,-4.389494355717879,4.6583038150010834e-4,0.02865955502785808,-0.4662850556290925
Gm10553,1,-1.5489433639968448,0.843693627384886,-4.086694978954135,8.741332307142531e-4,0.03962962975342522,-0.467396095531754
Nr2f2,7,0.5164529420470654,4.535623425458291,4.360961845299263,4.941513428029888e-4,0.029920018036360418,-0.4696745849220445
Tmem267,13,0.9819015872963297,2.1764752991372056,4.121814192436621,8.123375370644896e-4,0.039241920355304216,-0.47708821485606734
Usb1,8,0.6131622118221416,3.3331567113405076,4.234082118050988,6.429461882050333e-4,0.03436863578999282,-0.47889807407522245
Aicda,6,-1.178509310328735,1.9290039908983614,-4.091376552189746,8.65627853855106e-4,0.03962962975342522,-0.4924256050545832
Dpt,1,0.7649820417016766,2.9615281118909884,4.18629820315887,7.101623989518664e-4,0.03618221941222341,-0.4933528486937355
Prrc2a,17,0.39964198485182667,6.102619818842616,4.433920469936439,4.249870018620053e-4,0.02656965935739239,-0.5103620333387058
Arhgap27os3,11,0.6296289036225238,3.2717647974541992,4.210842732222534,6.747889076694722e-4,0.03534647278205995,-0.5125688077969413
Zfp931,2,1.1387304744768776,1.3404460660792734,4.054745276483427,9.344842276483079e-4,0.041098726928027726,-0.519052319573535
Zdhhc4,5,-0.45050885853071776,4.592009854592589,-4.339424433796371,5.16686228946662e-4,0.029920018036360418,-0.5266713244071699
3830403N18Rik,X,-2.6540549431057596,-0.3299471605662198,-4.225159420691565,6.549875132442083e-4,0.034598994050106795,-0.5537412610950163
Pycr1,11,-1.0913753225857528,1.7637449769967932,-4.0394453471891945,9.648622940921266e-4,0.041671188416700686,-0.5787543083718409
Ero1lb,13,-0.45402827209611196,5.067047884713702,-4.3429245119926705,5.129540420287991e-4,0.029920018036360418,-0.6042093512100415
Rpl10-ps3,9,0.4275540529948616,5.054062467550857,4.340315041257487,5.157339455633519e-4,0.029920018036360418,-0.614110770133026
Bex4,X,-0.490011961985898,4.926755545594552,-4.32552286661084,5.317847654643638e-4,0.030421353929612704,-0.6147470271380504
Dnajc19,3,-0.3696328325159506,6.234559149501596,-4.384277215499374,4.708824224917272e-4,0.028834363551922995,-0.6172072628368044
1810058I24Rik,6,-0.5230928806680906,8.154808207861308,-4.299347874765815,5.61443975218478e-4,0.03116133518627493,-0.6185518084677444
Gm15892,11,1.1156639625582083,1.5244740484003132,3.9964084207343533,0.0010557821933990389,0.04324104438441291,-0.6419364009509758
Bola3,6,-0.47057590985598985,7.75860879099392,-4.307138376091334,5.524445825233432e-4,0.03116133518627493,-0.6584227758952155
Ifi203,1,0.3927733052634217,5.560649931220857,4.348483207511209,5.070830532170666e-4,0.029920018036360418,-0.658944805976418
Htatip2,7,-0.45554258325047403,5.542020727203765,-4.346074844377867,5.09618272790693e-4,0.029920018036360418,-0.6627218607056697
Fxn,19,-0.41484844963392487,5.037890331143745,-4.310850398851827,5.482083197765578e-4,0.03116133518627493,-0.6670155892723866
Adam8,7,0.4949721701383982,4.374261732748927,4.250739487464097,6.210653675150138e-4,0.033473370200406305,-0.6692960096932179
Tmed8,12,0.5527470127122385,3.6678637739695903,4.1755903293803405,7.261790516493076e-4,0.036711447173108216,-0.6778407378855418
Mrpl18,17,-0.3628438804967491,6.475358933351293,-4.355942101284079,4.993124704634712e-4,0.029920018036360418,-0.678080582998553
Ano6,15,-0.9891087226412121,1.815475462581658,-3.9901494458425857,0.001069708467451977,0.04346482099992566,-0.6839979988230862
Dcn,10,0.5791623123192156,3.449006906550812,4.144525461486677,7.747515040005172e-4,0.03842237211664922,-0.6903052175950055
Ube2b,11,-0.4520152101849897,7.491867120952003,-4.304860766514328,5.55060330400752e-4,0.03116133518627493,-0.6984555436159043
Gtf2e2,8,-0.40782935687436783,5.113110006352506,-4.299529394032558,5.612326004387826e-4,0.03116133518627493,-0.704140836905415
Blnk,19,-0.3683123234142869,6.1312864401602365,-4.340849847479853,5.151629622361049e-4,0.029920018036360418,-0.7044886898871754
Pdcd4,19,0.4149775542321468,5.801909499179764,4.30921539653188,5.500701405315584e-4,0.03116133518627493,-0.7569117887566774
Tnfrsf13b,11,-0.4156190619177842,4.897631715078884,-4.25508707367127,6.154800454596358e-4,0.03330998436900427,-0.7580763444237206
Nutf2-ps1,19,0.608636846915203,3.335627627396057,4.0936124503081475,8.615953619059195e-4,0.03962962975342522,-0.7677062463565401
Rbm45,2,0.7351351144262459,2.576085387849618,4.006329813340026,0.0010340816295228345,0.04291353102469471,-0.7834794224589352
Cxcr4,1,0.47485904720860095,5.273170381993955,4.271107988040784,5.953351980816465e-4,0.03276353159737939,-0.791607980276817
G430095P16Rik,8,-0.5887192276666648,3.7258443279496927,-4.117426845963293,8.198088378735222e-4,0.03945670358813413,-0.8064087707370247
Noct,3,0.4674573592848157,5.2596873582605,4.260168401032229,6.090167695941158e-4,0.03315862335158412,-0.8114774219242831
Cpxm1,2,0.604439540321267,5.488913698738556,4.259280588336556,6.101410415073364e-4,0.03315862335158412,-0.8343479729785948
Dgkz,2,0.43269024483922625,4.6485028572993095,4.1810446080201675,7.179753240251007e-4,0.03643794611384976,-0.8658826961795052
Gm37915,1,-0.8326991552627672,2.298938147945494,-3.936406369424826,0.0011971961807907088,0.04558699261082063,-0.8679438081934272
Eif2s3y,Y,-0.3855020965395317,5.525634272730716,-4.243400038296545,6.306115038372857e-4,0.03384800759073958,-0.8772052078387338
Arfgap3,15,-0.48060682294091617,5.017920907973628,-4.201979732073025,6.873510247685935e-4,0.035717607235285914,-0.8881236113834108
Gzma,13,-0.5469161651232062,4.552013218716581,-4.1565893494051265,7.555087080274684e-4,0.03790038491847027,-0.8991507487451589
Apol7c,15,0.8984232542177213,4.073579560289739,4.103774699438588,8.435060500875008e-4,0.03962962975342522,-0.901145038974148
Itgb3bp,4,-0.5618908929220678,3.5685487114202163,-4.052287089847684,9.392988745671124e-4,0.041098726928027726,-0.9048086324994378
Pdia6,12,-0.3667378567008388,7.034949214829636,-4.226025172065566,6.538091962466695e-4,0.034598994050106795,-0.9175701747820764
Ndufaf8,11,-0.36659113415518174,5.593292747772944,-4.224993456990319,6.552136418290561e-4,0.034598994050106795,-0.9209011917184027
Tmem214,5,-0.4138403936362973,5.401877841846904,-4.21276392741681,6.7209676867874e-4,0.03534647278205995,-0.9284843024446747
Sfn,4,-0.6608254994503526,3.4120055152612374,-4.019542849003338,0.0010058801203967007,0.0423215948720457,-0.932213619506336
Cebpa,7,0.7154541043146443,2.968467549608046,3.967089066632313,0.001122640231956147,0.0442374517988037,-0.9420780560602866
Bloc1s1,10,0.5123346343880915,4.5477099572347885,4.134645521735256,7.908806343825673e-4,0.03892624948774274,-0.942497349361445
Epcam,17,0.8749605113989518,2.250524269903245,3.8954153927377906,0.0013046650872657766,0.048262531844894985,-0.9440709383762318
Cd200,16,0.555993657098977,4.714233279246272,4.145333077143102,7.734479046153766e-4,0.03842237211664922,-0.9534616919479184
Selenow,7,-0.4103966469789482,7.89330950488702,-4.15675351480907,7.552502236350239e-4,0.03790038491847027,-0.9539399695059245
Enpp2,15,0.4808458516984837,4.176477573076478,4.094153035204474,8.60623265954592e-4,0.03962962975342522,-0.9584516458703547
Pam,1,0.6029436746072951,3.4143196153921505,4.003540788576508,0.001040135939475651,0.04291353102469471,-0.9710449435440287
Adamts5,16,0.6233107721702811,3.4371852445893323,4.004628473919824,0.00103777058014422,0.04291353102469471,-0.9742085212965987
Cspp1,1,0.46490421791194336,4.149169045177292,4.082805224183626,8.812644269830719e-4,0.039772774813633935,-0.9772929104921877
Fcmr,1,0.5339044071454433,6.0244257631134275,4.205222422826906,6.827276194439541e-4,0.03561926536162997,-0.9834950097644981
Zfp809,9,0.604096139419235,3.2303318550147804,3.976556993443411,0.0011005948576335459,0.0442374517988037,-0.9838329002152353
Gm15675,1,0.4564544372219812,4.428929478035897,4.101467164143146,8.475795083656209e-4,0.03962962975342522,-0.9897824564110831
Gpbp1l1,4,0.4334913759602994,4.694813971777578,4.124373003213992,8.08011999346685e-4,0.03918699721205881,-0.9928729007744366
Pin4,X,-0.36097646103764447,5.996144906789825,-4.196633717612009,6.950428726359406e-4,0.03587847092033858,-1.0000910594355084
Cox5a,9,-0.41028094124446035,8.03002608077294,-4.113141112427706,8.271743720417264e-4,0.03962962975342522,-1.0254651510901338
Cenpm,15,-0.5349526417364006,4.569196802574394,-4.090917366824088,8.66458369164054e-4,0.03962962975342522,-1.0393102462665658
Nbas,12,-0.510925859699443,3.7445023794681784,-4.007353214968325,0.0010318690174704705,0.04291353102469471,-1.0418223625680367
Cd40,2,0.4214621467635906,4.771956367512859,4.108230776813803,8.356958716783881e-4,0.03962962975342522,-1.0420047486279476
Samd9l,6,0.5216564877545622,4.85624940749744,4.096864718930433,8.557637801054506e-4,0.03962962975342522,-1.0823843741212364
Sec61b,4,-0.47150693190724,8.160728616793737,-4.076333135532002,8.932607666689891e-4,0.040175173033322846,-1.0828362375130949
Vcpip1,1,0.42238675339053167,4.826105419057501,4.093401354826297,8.61975262144614e-4,0.03962962975342522,-1.083841926905432
Kdm4a,4,0.47855654057148733,4.283694088658937,4.042258440093336,9.592028208590003e-4,0.04156439333044499,-1.0868167112918456
Fbxo9,9,-0.4043715969909041,6.921967332457566,-4.1485440214432305,7.682869848753126e-4,0.03839374384570384,-1.0897366324278863
Cirbp,10,-0.4521182715850358,5.281048768518344,-4.1266682310650005,8.041519081876843e-4,0.03918699721205881,-1.090178522684642
Alkbh5,11,0.3789262068875754,5.203882230375594,4.124263790556453,8.081961396951483e-4,0.03918699721205881,-1.0926623726298281
Irs2,8,-0.5060114576292056,3.8570996494965444,-3.9951149783708235,0.0010586450071456244,0.04324104438441291,-1.0934788372891298
Slco3a1,7,0.5544019586535773,3.439556632643316,3.9464642805054586,0.0011722209559709925,0.04558699261082063,-1.096388961237028
Mylk3,8,-0.42479908756496254,5.083031253792868,-4.104831438344695,8.416472341551846e-4,0.03962962975342522,-1.1043841559041825
Cebpzos,17,-0.422656998304193,4.524052168401172,-4.049238206532013,9.453053805419243e-4,0.041098726928027726,-1.1177419126537185
Fam210b,2,-0.3912481342350409,6.527222282912598,-4.140003017633589,7.820926279247542e-4,0.03863952328038852,-1.1282162082206586
Ank,15,-0.40492263213206137,5.084146280682561,-4.087795174639018,8.721268385941659e-4,0.03962962975342522,-1.1408355102224714
Rab7b,1,0.5377671189371629,3.4875475633489383,3.930612213547806,0.0012118271505885474,0.04558699261082063,-1.1415754868946264
Gata1,X,-0.3640499833736035,6.668563289814348,-4.12884766157071,8.005038731150256e-4,0.03918699721205881,-1.1474742100754867
Dtx3l,16,0.43444895245932624,4.776725844193699,4.053666795335723,9.365934753883187e-4,0.041098726928027726,-1.1568326887828277
Metap1d,2,0.40814712957473454,4.872069566698235,4.05644148801377,9.311765753672564e-4,0.041098726928027726,-1.1706349431057879
Ssr4,X,-0.45405261375879036,7.931462322248727,-4.049388965881932,9.45007462564973e-4,0.041098726928027726,-1.1722833000784307
Hist1h1c,13,-0.480230731821079,5.532370571304183,-4.100899723770951,8.485842532761996e-4,0.03962962975342522,-1.1736183745619142
H2-DMb1,17,0.3710672834348232,6.5402982595686066,4.110964261671505,8.30941201580145e-4,0.03962962975342522,-1.1915043441583855
Rab30,7,-0.47532648232994523,3.9884400881287023,-3.9612362105047794,0.0011364908431905985,0.044648343577514994,-1.1931865254021838
Sema3f,9,0.4618808362201676,4.475328825475517,4.004514702451948,0.0010380177408396071,0.04291353102469471,-1.2001583242250522
Cxxc5,18,0.4995396532810954,3.7757403200601414,3.9347544214289534,0.0012013492843473735,0.04558699261082063,-1.2033498509963128
Brd8,18,-0.3627032295277388,5.991291293558227,-4.0982892721533375,8.532220535031068e-4,0.03962962975342522,-1.2057111609697122
Erfe,1,1.0416773033187692,3.9104745250629325,3.9333509196691376,0.00120488920715608,0.04558699261082063,-1.2093021158171977
Tac2,10,-0.49976476903351097,3.864482780940362,-3.934859996501355,0.0012010834271751725,0.04558699261082063,-1.2201544764757069
Ttyh2,11,0.49447174623824797,3.879676369455868,3.9379044695429464,0.0011934423975250373,0.04558699261082063,-1.2216164128013398
Gas6,8,0.4631088970826802,4.9784762539900775,4.033428894278196,9.770801037008348e-4,0.04182565094560065,-1.23979771704112
Icosl,10,0.5265648447626639,5.501185379474089,4.0618077836419655,9.207900468077176e-4,0.041098726928027726,-1.2504251574218497
Gm2a,11,0.37521781384365394,7.520365046910177,4.036565865087268,9.706903404508517e-4,0.04178453501815333,-1.2561225592781673
Pld4,12,-0.36020393165220543,7.167881842302022,-4.056935494733762,9.30215481533298e-4,0.041098726928027726,-1.2572406663160356
Kctd12,14,0.3907412798859795,5.053212896231675,4.031386751995194,9.81262647550316e-4,0.04182565094560065,-1.259749334528987
Tnfrsf21,17,0.514109653593728,4.67993065854865,3.994105010705915,0.0010608858547122696,0.04324104438441291,-1.262299240432612
Ccdc80,16,0.46571292375960427,4.154056622706643,3.9458066865244255,0.001173837658509879,0.04558699261082063,-1.2628502004192184
1500011B03Rik,5,-0.38539305303805627,5.113160862834262,-4.0299269381414575,9.842636169744771e-4,0.04182565094560065,-1.268120815183921
S100a4,3,0.41219148233068115,6.1352529173507975,4.0685298887844885,9.079446823327114e-4,0.04069526629438335,-1.2751607429288443
Trappc5,8,0.39636085671387455,5.851620981985988,4.053290910274637,9.373297477420307e-4,0.041098726928027726,-1.2947034548027982
Dnlz,2,-0.4160070811005534,4.615656552854095,-3.9714833135730925,0.001112353587503483,0.0442374517988037,-1.2973511339237307
Ccdc88c,12,-0.39962348413632576,5.332946722180555,-4.028872997563381,0.00098643599619301775,0.04182565094560065,-1.3046226651632793
Trabd,15,-0.3745931996744245,5.227378891333183,-4.010540782802547,0.0010250080781646388,0.04291353102469471,-1.3282662074387064
Arpc4,6,0.3571892653762907,6.860027076278502,4.027892848524961,9.88460630728101e-4,0.04182565094560065,-1.3492120332335364
Ascc2,11,0.3959245278379244,4.892121187216954,3.972383794290045,0.0011102574093796451,0.0442374517988037,-1.3506945601275433
Gmppa,1,-0.4645753985529204,4.935773295414152,-3.972217930013066,0.0011106432152731412,0.0442374517988037,-1.3541985568211077
Bsdc1,4,-0.4373776096100199,7.236698088314851,-4.002236243096422,0.001042980091606856,0.04291353102469471,-1.3627769595361592
Fam107b,2,-0.3372831112363368,6.3635964401046,-4.026721368552413,9.908860033880703e-4,0.04182565094560065,-1.3676827020565296
Ndc80,17,-0.4010972536082562,5.028047397981235,-3.96821647301326,0.0011199919143315869,0.0442374517988037,-1.3812679901581255
C3,17,0.49313634788198346,7.997946725276665,3.9441285110965634,0.0011779736873641403,0.04558699261082063,-1.3830836694771165
Trdc,14,0.9235939756482052,5.15227437297077,3.9676771789583754,0.0011212579466115362,0.0442374517988037,-1.384021138571761
Kif18b,11,-0.4662495944096201,4.103142898375584,-3.8737107394393,0.0013654596353857103,0.04974773749814475,-1.3995208755186868
Plaat3,19,-0.4099145691341235,7.836953083459891,-3.9302253521332657,0.0012128104298056244,0.04558699261082063,-1.4349140032388403
Atp6v0a1,11,-0.3419289576903015,5.868329233228688,-3.981942382778669,0.0010882511212567884,0.04394445626796375,-1.4438616031091618
Pou2af1,9,-0.3347058036930681,6.335073801516485,-3.987405039864181,0.0010758732308379724,0.04357954829136545,-1.4500619595584947
Iscu,5,-0.3961816803877838,6.989039926948791,-3.9697102885374984,0.0011164926105448154,0.0442374517988037,-1.4584089564300795
Slc39a1,3,0.3556560769389545,5.346899647727556,3.9475412349563395,0.001169578107048737,0.04558699261082063,-1.4795525431122032
Cap1,4,0.5796486585716858,4.88914435564285,3.905332602730299,0.0012778030909720763,0.0474825803861789,-1.4888928902980618
Glipr2,4,0.41853178173006267,4.6563478138061365,3.8757883835504825,0.0013595185643073514,0.049670029787845335,-1.5039314404466335
Ostc,3,-0.364620738270232,5.665301435704552,-3.9447371534676803,0.001176471929779377,0.04558699261082063,-1.5117882857583425
Marcksl1,4,0.34162982590107394,5.5793478212331635,3.9313566426997033,0.0012099373114722177,0.04558699261082063,-1.533456124913764
Mgat1,11,-0.3453170025043315,6.1153386689406295,-3.9409760385148083,0.0011857831052626022,0.04558699261082063,-1.5412035954962366
Adrm1,2,-0.39827691205342663,5.133551222195143,-3.894857553007152,0.0013061928805679622,0.048262531844894985,-1.5536605999903967
Tcp11l2,10,-0.3629881744124299,6.426759106362809,-3.9345089136377394,0.0012019677472564036,0.04558699261082063,-1.5607797195417392
Pnpo,11,-0.4243468294686723,6.78068443272874,-3.928117560404055,0.0012181819373503044,0.04565731899097707,-1.5616005151262868
Rpn1,6,-0.3853370470656401,6.723450984326874,-3.9077071502820524,0.0012714545677628424,0.04738166264951644,-1.6082780054777492
Tpx2,2,-0.3815382905204263,6.5231943378326385,-3.911019020033674,0.0012626531645784406,0.04718849634841433,-1.6084060712930741
Bcas2,3,-0.3555164465429925,6.934864592136661,-3.884532650766316,0.0013347984917292282,0.04918016024752634,-1.642876818797827
Mtch2,2,-0.35732806000180073,6.07929076997455,-3.8760763958410918,0.0013586970461382678,0.049670029787845335,-1.675565658013368
H2afy,13,0.32935585553516233,6.294624873459305,3.8773890295696574,0.001354959261379461,0.049670029787845335,-1.680984244550686
